Path,Emotions
data/spectrograms/train/4823.pt,angry
data/spectrograms/train/4824.pt,angry
data/spectrograms/train/4825.pt,angry
data/spectrograms/train/4826.pt,angry
data/spectrograms/train/4827.pt,angry
data/spectrograms/train/4828.pt,angry
data/spectrograms/train/4829.pt,angry
data/spectrograms/train/4830.pt,angry
data/spectrograms/train/4831.pt,angry
data/spectrograms/train/4832.pt,angry
data/spectrograms/train/4833.pt,angry
data/spectrograms/train/4834.pt,angry
data/spectrograms/train/4835.pt,angry
data/spectrograms/train/4836.pt,angry
data/spectrograms/train/4837.pt,angry
data/spectrograms/train/4838.pt,angry
data/spectrograms/train/4839.pt,angry
data/spectrograms/train/4840.pt,angry
data/spectrograms/train/4841.pt,angry
data/spectrograms/train/4842.pt,angry
data/spectrograms/train/4843.pt,angry
data/spectrograms/train/4844.pt,angry
data/spectrograms/train/4845.pt,angry
data/spectrograms/train/4846.pt,angry
data/spectrograms/train/4847.pt,angry
data/spectrograms/train/4848.pt,angry
data/spectrograms/train/4849.pt,angry
data/spectrograms/train/4850.pt,angry
data/spectrograms/train/4851.pt,angry
data/spectrograms/train/4852.pt,angry
data/spectrograms/train/4853.pt,angry
data/spectrograms/train/4854.pt,angry
data/spectrograms/train/4855.pt,angry
data/spectrograms/train/4856.pt,angry
data/spectrograms/train/4857.pt,angry
data/spectrograms/train/4858.pt,angry
data/spectrograms/train/4859.pt,angry
data/spectrograms/train/4860.pt,angry
data/spectrograms/train/4861.pt,angry
data/spectrograms/train/4862.pt,angry
data/spectrograms/train/4863.pt,angry
data/spectrograms/train/4864.pt,angry
data/spectrograms/train/4865.pt,angry
data/spectrograms/train/4866.pt,angry
data/spectrograms/train/4867.pt,angry
data/spectrograms/train/4868.pt,angry
data/spectrograms/train/4869.pt,angry
data/spectrograms/train/4870.pt,angry
data/spectrograms/train/4871.pt,angry
data/spectrograms/train/4872.pt,angry
data/spectrograms/train/4873.pt,angry
data/spectrograms/train/4874.pt,angry
data/spectrograms/train/4875.pt,angry
data/spectrograms/train/4876.pt,angry
data/spectrograms/train/4877.pt,angry
data/spectrograms/train/4878.pt,angry
data/spectrograms/train/4879.pt,angry
data/spectrograms/train/4880.pt,angry
data/spectrograms/train/4881.pt,angry
data/spectrograms/train/4882.pt,angry
data/spectrograms/train/4883.pt,angry
data/spectrograms/train/4884.pt,angry
data/spectrograms/train/4885.pt,angry
data/spectrograms/train/4886.pt,angry
data/spectrograms/train/4887.pt,angry
data/spectrograms/train/4888.pt,angry
data/spectrograms/train/4889.pt,angry
data/spectrograms/train/4890.pt,angry
data/spectrograms/train/4891.pt,angry
data/spectrograms/train/4892.pt,angry
data/spectrograms/train/4893.pt,angry
data/spectrograms/train/4894.pt,angry
data/spectrograms/train/4895.pt,angry
data/spectrograms/train/4896.pt,angry
data/spectrograms/train/4897.pt,angry
data/spectrograms/train/4898.pt,angry
data/spectrograms/train/4899.pt,angry
data/spectrograms/train/4900.pt,angry
data/spectrograms/train/4901.pt,angry
data/spectrograms/train/4902.pt,angry
data/spectrograms/train/4903.pt,angry
data/spectrograms/train/4904.pt,angry
data/spectrograms/train/4905.pt,angry
data/spectrograms/train/4906.pt,angry
data/spectrograms/train/4907.pt,angry
data/spectrograms/train/4908.pt,angry
data/spectrograms/train/4909.pt,angry
data/spectrograms/train/4910.pt,angry
data/spectrograms/train/4911.pt,angry
data/spectrograms/train/4912.pt,angry
data/spectrograms/train/4913.pt,angry
data/spectrograms/train/4914.pt,angry
data/spectrograms/train/4915.pt,angry
data/spectrograms/train/4916.pt,angry
data/spectrograms/train/4917.pt,angry
data/spectrograms/train/4918.pt,angry
data/spectrograms/train/4919.pt,angry
data/spectrograms/train/4920.pt,angry
data/spectrograms/train/4921.pt,angry
data/spectrograms/train/4922.pt,angry
data/spectrograms/train/4923.pt,angry
data/spectrograms/train/4924.pt,angry
data/spectrograms/train/4925.pt,angry
data/spectrograms/train/4926.pt,angry
data/spectrograms/train/4927.pt,angry
data/spectrograms/train/4928.pt,angry
data/spectrograms/train/4929.pt,angry
data/spectrograms/train/4930.pt,angry
data/spectrograms/train/4931.pt,angry
data/spectrograms/train/4932.pt,angry
data/spectrograms/train/4933.pt,angry
data/spectrograms/train/4934.pt,angry
data/spectrograms/train/4935.pt,angry
data/spectrograms/train/4936.pt,angry
data/spectrograms/train/4937.pt,angry
data/spectrograms/train/4938.pt,angry
data/spectrograms/train/4939.pt,angry
data/spectrograms/train/4940.pt,angry
data/spectrograms/train/4941.pt,angry
data/spectrograms/train/4942.pt,angry
data/spectrograms/train/4943.pt,angry
data/spectrograms/train/4944.pt,angry
data/spectrograms/train/4945.pt,angry
data/spectrograms/train/4946.pt,angry
data/spectrograms/train/4947.pt,angry
data/spectrograms/train/4948.pt,angry
data/spectrograms/train/4949.pt,angry
data/spectrograms/train/4950.pt,angry
data/spectrograms/train/4951.pt,angry
data/spectrograms/train/4952.pt,angry
data/spectrograms/train/4953.pt,angry
data/spectrograms/train/4954.pt,angry
data/spectrograms/train/4955.pt,angry
data/spectrograms/train/4956.pt,angry
data/spectrograms/train/4957.pt,angry
data/spectrograms/train/4958.pt,angry
data/spectrograms/train/4959.pt,angry
data/spectrograms/train/4960.pt,angry
data/spectrograms/train/4961.pt,angry
data/spectrograms/train/4962.pt,angry
data/spectrograms/train/4963.pt,angry
data/spectrograms/train/4964.pt,angry
data/spectrograms/train/4965.pt,angry
data/spectrograms/train/4966.pt,angry
data/spectrograms/train/4967.pt,angry
data/spectrograms/train/4968.pt,angry
data/spectrograms/train/4969.pt,angry
data/spectrograms/train/4970.pt,angry
data/spectrograms/train/4971.pt,angry
data/spectrograms/train/4972.pt,angry
data/spectrograms/train/4973.pt,angry
data/spectrograms/train/4974.pt,angry
data/spectrograms/train/4975.pt,angry
data/spectrograms/train/4976.pt,angry
data/spectrograms/train/4977.pt,angry
data/spectrograms/train/4978.pt,angry
data/spectrograms/train/4979.pt,angry
data/spectrograms/train/4980.pt,angry
data/spectrograms/train/4981.pt,angry
data/spectrograms/train/4982.pt,angry
data/spectrograms/train/4983.pt,angry
data/spectrograms/train/4984.pt,angry
data/spectrograms/train/4985.pt,angry
data/spectrograms/train/4986.pt,angry
data/spectrograms/train/4987.pt,angry
data/spectrograms/train/4988.pt,angry
data/spectrograms/train/4989.pt,angry
data/spectrograms/train/4990.pt,angry
data/spectrograms/train/4991.pt,angry
data/spectrograms/train/4992.pt,angry
data/spectrograms/train/4993.pt,angry
data/spectrograms/train/4994.pt,angry
data/spectrograms/train/4995.pt,angry
data/spectrograms/train/4996.pt,angry
data/spectrograms/train/4997.pt,angry
data/spectrograms/train/4998.pt,angry
data/spectrograms/train/4999.pt,angry
data/spectrograms/train/5000.pt,angry
data/spectrograms/train/5001.pt,angry
data/spectrograms/train/5002.pt,angry
data/spectrograms/train/5003.pt,angry
data/spectrograms/train/5004.pt,angry
data/spectrograms/train/5005.pt,angry
data/spectrograms/train/5006.pt,angry
data/spectrograms/train/5007.pt,angry
data/spectrograms/train/5008.pt,angry
data/spectrograms/train/5009.pt,angry
data/spectrograms/train/5010.pt,angry
data/spectrograms/train/5011.pt,angry
data/spectrograms/train/5012.pt,angry
data/spectrograms/train/5013.pt,angry
data/spectrograms/train/5014.pt,angry
data/spectrograms/train/5015.pt,angry
data/spectrograms/train/5016.pt,angry
data/spectrograms/train/5017.pt,angry
data/spectrograms/train/5018.pt,angry
data/spectrograms/train/5019.pt,angry
data/spectrograms/train/5020.pt,angry
data/spectrograms/train/5021.pt,angry
data/spectrograms/train/5022.pt,angry
data/spectrograms/train/5023.pt,angry
data/spectrograms/train/5024.pt,angry
data/spectrograms/train/5025.pt,angry
data/spectrograms/train/5026.pt,angry
data/spectrograms/train/5027.pt,angry
data/spectrograms/train/5028.pt,angry
data/spectrograms/train/5029.pt,angry
data/spectrograms/train/5030.pt,angry
data/spectrograms/train/5031.pt,angry
data/spectrograms/train/5032.pt,angry
data/spectrograms/train/5033.pt,angry
data/spectrograms/train/5034.pt,angry
data/spectrograms/train/5035.pt,angry
data/spectrograms/train/5036.pt,angry
data/spectrograms/train/5037.pt,angry
data/spectrograms/train/5038.pt,angry
data/spectrograms/train/5039.pt,angry
data/spectrograms/train/5040.pt,angry
data/spectrograms/train/5041.pt,angry
data/spectrograms/train/5042.pt,angry
data/spectrograms/train/5043.pt,angry
data/spectrograms/train/5044.pt,angry
data/spectrograms/train/5045.pt,angry
data/spectrograms/train/5046.pt,angry
data/spectrograms/train/5047.pt,angry
data/spectrograms/train/5048.pt,angry
data/spectrograms/train/5049.pt,angry
data/spectrograms/train/5050.pt,angry
data/spectrograms/train/5051.pt,angry
data/spectrograms/train/5052.pt,angry
data/spectrograms/train/5053.pt,angry
data/spectrograms/train/5054.pt,angry
data/spectrograms/train/5055.pt,angry
data/spectrograms/train/5056.pt,angry
data/spectrograms/train/5057.pt,angry
data/spectrograms/train/5058.pt,angry
data/spectrograms/train/5059.pt,angry
data/spectrograms/train/5060.pt,angry
data/spectrograms/train/5061.pt,angry
data/spectrograms/train/5062.pt,angry
data/spectrograms/train/5063.pt,angry
data/spectrograms/train/5064.pt,angry
data/spectrograms/train/5065.pt,angry
data/spectrograms/train/5066.pt,angry
data/spectrograms/train/5067.pt,angry
data/spectrograms/train/5068.pt,angry
data/spectrograms/train/5069.pt,angry
data/spectrograms/train/5070.pt,angry
data/spectrograms/train/5071.pt,angry
data/spectrograms/train/5072.pt,angry
data/spectrograms/train/5073.pt,angry
data/spectrograms/train/5074.pt,angry
data/spectrograms/train/5075.pt,angry
data/spectrograms/train/5076.pt,angry
data/spectrograms/train/5077.pt,angry
data/spectrograms/train/5078.pt,angry
data/spectrograms/train/5079.pt,angry
data/spectrograms/train/5080.pt,angry
data/spectrograms/train/5081.pt,angry
data/spectrograms/train/5082.pt,angry
data/spectrograms/train/5083.pt,angry
data/spectrograms/train/5084.pt,angry
data/spectrograms/train/5085.pt,angry
data/spectrograms/train/5086.pt,angry
data/spectrograms/train/5087.pt,angry
data/spectrograms/train/5088.pt,angry
data/spectrograms/train/5089.pt,angry
data/spectrograms/train/5090.pt,angry
data/spectrograms/train/5091.pt,angry
data/spectrograms/train/5092.pt,angry
data/spectrograms/train/5093.pt,angry
data/spectrograms/train/5094.pt,angry
data/spectrograms/train/5095.pt,angry
data/spectrograms/train/5096.pt,angry
data/spectrograms/train/5097.pt,angry
data/spectrograms/train/5098.pt,angry
data/spectrograms/train/5099.pt,angry
data/spectrograms/train/5100.pt,angry
data/spectrograms/train/5101.pt,angry
data/spectrograms/train/5102.pt,angry
data/spectrograms/train/5103.pt,angry
data/spectrograms/train/5104.pt,angry
data/spectrograms/train/5105.pt,angry
data/spectrograms/train/5106.pt,angry
data/spectrograms/train/5107.pt,angry
data/spectrograms/train/5108.pt,angry
data/spectrograms/train/5109.pt,angry
data/spectrograms/train/5110.pt,angry
data/spectrograms/train/5111.pt,angry
data/spectrograms/train/5112.pt,angry
data/spectrograms/train/5113.pt,angry
data/spectrograms/train/5114.pt,angry
data/spectrograms/train/5115.pt,angry
data/spectrograms/train/5116.pt,angry
data/spectrograms/train/5117.pt,angry
data/spectrograms/train/5118.pt,angry
data/spectrograms/train/5119.pt,angry
data/spectrograms/train/5120.pt,angry
data/spectrograms/train/5121.pt,angry
data/spectrograms/train/5122.pt,angry
data/spectrograms/train/5123.pt,angry
data/spectrograms/train/5124.pt,angry
data/spectrograms/train/5125.pt,angry
data/spectrograms/train/5126.pt,angry
data/spectrograms/train/5127.pt,angry
data/spectrograms/train/5128.pt,angry
data/spectrograms/train/5129.pt,angry
data/spectrograms/train/5130.pt,angry
data/spectrograms/train/5131.pt,angry
data/spectrograms/train/5132.pt,angry
data/spectrograms/train/5133.pt,angry
data/spectrograms/train/5134.pt,angry
data/spectrograms/train/5135.pt,angry
data/spectrograms/train/5136.pt,angry
data/spectrograms/train/5137.pt,angry
data/spectrograms/train/5138.pt,angry
data/spectrograms/train/5139.pt,angry
data/spectrograms/train/5140.pt,angry
data/spectrograms/train/5141.pt,angry
data/spectrograms/train/5142.pt,angry
data/spectrograms/train/5143.pt,angry
data/spectrograms/train/5144.pt,angry
data/spectrograms/train/5145.pt,angry
data/spectrograms/train/5146.pt,angry
data/spectrograms/train/5147.pt,angry
data/spectrograms/train/5148.pt,angry
data/spectrograms/train/5149.pt,angry
data/spectrograms/train/5150.pt,angry
data/spectrograms/train/5151.pt,angry
data/spectrograms/train/5152.pt,angry
data/spectrograms/train/5153.pt,angry
data/spectrograms/train/5154.pt,angry
data/spectrograms/train/5155.pt,angry
data/spectrograms/train/5156.pt,angry
data/spectrograms/train/5157.pt,angry
data/spectrograms/train/5158.pt,angry
data/spectrograms/train/5159.pt,angry
data/spectrograms/train/5160.pt,angry
data/spectrograms/train/5161.pt,angry
data/spectrograms/train/5162.pt,angry
data/spectrograms/train/5163.pt,angry
data/spectrograms/train/5164.pt,angry
data/spectrograms/train/5165.pt,angry
data/spectrograms/train/5166.pt,angry
data/spectrograms/train/5167.pt,angry
data/spectrograms/train/5168.pt,angry
data/spectrograms/train/5169.pt,angry
data/spectrograms/train/5170.pt,angry
data/spectrograms/train/5171.pt,angry
data/spectrograms/train/5172.pt,angry
data/spectrograms/train/5173.pt,angry
data/spectrograms/train/5174.pt,angry
data/spectrograms/train/5175.pt,angry
data/spectrograms/train/5176.pt,angry
data/spectrograms/train/5177.pt,angry
data/spectrograms/train/5178.pt,angry
data/spectrograms/train/5179.pt,angry
data/spectrograms/train/5180.pt,angry
data/spectrograms/train/5181.pt,angry
data/spectrograms/train/5182.pt,angry
data/spectrograms/train/5183.pt,angry
data/spectrograms/train/5184.pt,angry
data/spectrograms/train/5185.pt,angry
data/spectrograms/train/5186.pt,angry
data/spectrograms/train/5187.pt,angry
data/spectrograms/train/5188.pt,angry
data/spectrograms/train/5189.pt,angry
data/spectrograms/train/5190.pt,angry
data/spectrograms/train/5191.pt,angry
data/spectrograms/train/5192.pt,angry
data/spectrograms/train/5193.pt,angry
data/spectrograms/train/5194.pt,angry
data/spectrograms/train/5195.pt,angry
data/spectrograms/train/5196.pt,angry
data/spectrograms/train/5197.pt,angry
data/spectrograms/train/5198.pt,angry
data/spectrograms/train/5199.pt,angry
data/spectrograms/train/5200.pt,angry
data/spectrograms/train/5201.pt,angry
data/spectrograms/train/5202.pt,angry
data/spectrograms/train/5203.pt,angry
data/spectrograms/train/5204.pt,angry
data/spectrograms/train/5205.pt,angry
data/spectrograms/train/5206.pt,angry
data/spectrograms/train/5207.pt,angry
data/spectrograms/train/5208.pt,angry
data/spectrograms/train/5209.pt,angry
data/spectrograms/train/5210.pt,angry
data/spectrograms/train/5211.pt,angry
data/spectrograms/train/5212.pt,angry
data/spectrograms/train/5213.pt,angry
data/spectrograms/train/5214.pt,angry
data/spectrograms/train/5215.pt,angry
data/spectrograms/train/5216.pt,angry
data/spectrograms/train/5217.pt,angry
data/spectrograms/train/5218.pt,angry
data/spectrograms/train/5219.pt,angry
data/spectrograms/train/5220.pt,angry
data/spectrograms/train/5221.pt,angry
data/spectrograms/train/5222.pt,angry
data/spectrograms/train/5223.pt,angry
data/spectrograms/train/5224.pt,angry
data/spectrograms/train/5225.pt,angry
data/spectrograms/train/5226.pt,angry
data/spectrograms/train/5227.pt,angry
data/spectrograms/train/5228.pt,angry
data/spectrograms/train/5229.pt,angry
data/spectrograms/train/5230.pt,angry
data/spectrograms/train/5231.pt,angry
data/spectrograms/train/5232.pt,angry
data/spectrograms/train/5233.pt,angry
data/spectrograms/train/5234.pt,angry
data/spectrograms/train/5235.pt,angry
data/spectrograms/train/5236.pt,angry
data/spectrograms/train/5237.pt,angry
data/spectrograms/train/5238.pt,angry
data/spectrograms/train/5239.pt,angry
data/spectrograms/train/5240.pt,angry
data/spectrograms/train/5241.pt,angry
data/spectrograms/train/5242.pt,angry
data/spectrograms/train/5243.pt,angry
data/spectrograms/train/5244.pt,angry
data/spectrograms/train/5245.pt,angry
data/spectrograms/train/5246.pt,angry
data/spectrograms/train/5247.pt,angry
data/spectrograms/train/5248.pt,angry
data/spectrograms/train/5249.pt,angry
data/spectrograms/train/5250.pt,angry
data/spectrograms/train/5251.pt,angry
data/spectrograms/train/5252.pt,angry
data/spectrograms/train/5253.pt,angry
data/spectrograms/train/5254.pt,angry
data/spectrograms/train/5255.pt,angry
data/spectrograms/train/5256.pt,angry
data/spectrograms/train/5257.pt,angry
data/spectrograms/train/5258.pt,angry
data/spectrograms/train/5259.pt,angry
data/spectrograms/train/5260.pt,angry
data/spectrograms/train/5261.pt,angry
data/spectrograms/train/5262.pt,angry
data/spectrograms/train/5263.pt,angry
data/spectrograms/train/5264.pt,angry
data/spectrograms/train/5265.pt,angry
data/spectrograms/train/5266.pt,angry
data/spectrograms/train/5267.pt,angry
data/spectrograms/train/5268.pt,angry
data/spectrograms/train/5269.pt,angry
data/spectrograms/train/5270.pt,angry
data/spectrograms/train/5271.pt,angry
data/spectrograms/train/5272.pt,angry
data/spectrograms/train/5273.pt,angry
data/spectrograms/train/5274.pt,angry
data/spectrograms/train/5275.pt,angry
data/spectrograms/train/5276.pt,angry
data/spectrograms/train/5277.pt,angry
data/spectrograms/train/5278.pt,angry
data/spectrograms/train/5279.pt,angry
data/spectrograms/train/5280.pt,angry
data/spectrograms/train/5281.pt,angry
data/spectrograms/train/5282.pt,angry
data/spectrograms/train/5283.pt,angry
data/spectrograms/train/5284.pt,angry
data/spectrograms/train/5285.pt,angry
data/spectrograms/train/5286.pt,angry
data/spectrograms/train/5287.pt,angry
data/spectrograms/train/5288.pt,angry
data/spectrograms/train/5289.pt,angry
data/spectrograms/train/5290.pt,angry
data/spectrograms/train/5291.pt,angry
data/spectrograms/train/5292.pt,angry
data/spectrograms/train/5293.pt,angry
data/spectrograms/train/5294.pt,angry
data/spectrograms/train/5295.pt,angry
data/spectrograms/train/5296.pt,angry
data/spectrograms/train/5297.pt,angry
data/spectrograms/train/5298.pt,angry
data/spectrograms/train/5299.pt,angry
data/spectrograms/train/5300.pt,angry
data/spectrograms/train/5301.pt,angry
data/spectrograms/train/5302.pt,angry
data/spectrograms/train/5303.pt,angry
data/spectrograms/train/5304.pt,angry
data/spectrograms/train/5305.pt,angry
data/spectrograms/train/5306.pt,angry
data/spectrograms/train/5307.pt,angry
data/spectrograms/train/5308.pt,angry
data/spectrograms/train/5309.pt,angry
data/spectrograms/train/5310.pt,angry
data/spectrograms/train/5311.pt,angry
data/spectrograms/train/5312.pt,angry
data/spectrograms/train/5313.pt,angry
data/spectrograms/train/5314.pt,angry
data/spectrograms/train/5315.pt,angry
data/spectrograms/train/5316.pt,angry
data/spectrograms/train/5317.pt,angry
data/spectrograms/train/5318.pt,angry
data/spectrograms/train/5319.pt,angry
data/spectrograms/train/5320.pt,angry
data/spectrograms/train/5321.pt,angry
data/spectrograms/train/5322.pt,angry
data/spectrograms/train/5323.pt,angry
data/spectrograms/train/5324.pt,angry
data/spectrograms/train/5325.pt,angry
data/spectrograms/train/5326.pt,angry
data/spectrograms/train/5327.pt,angry
data/spectrograms/train/5328.pt,angry
data/spectrograms/train/5329.pt,angry
data/spectrograms/train/5330.pt,angry
data/spectrograms/train/5331.pt,angry
data/spectrograms/train/5332.pt,angry
data/spectrograms/train/5333.pt,angry
data/spectrograms/train/5334.pt,angry
data/spectrograms/train/5335.pt,angry
data/spectrograms/train/5336.pt,angry
data/spectrograms/train/5337.pt,angry
data/spectrograms/train/5338.pt,angry
data/spectrograms/train/5339.pt,angry
data/spectrograms/train/5340.pt,angry
data/spectrograms/train/5341.pt,angry
data/spectrograms/train/5342.pt,angry
data/spectrograms/train/5343.pt,angry
data/spectrograms/train/5344.pt,angry
data/spectrograms/train/5345.pt,angry
data/spectrograms/train/5346.pt,angry
data/spectrograms/train/5347.pt,angry
data/spectrograms/train/5348.pt,angry
data/spectrograms/train/5349.pt,angry
data/spectrograms/train/5350.pt,angry
data/spectrograms/train/5351.pt,angry
data/spectrograms/train/5352.pt,angry
data/spectrograms/train/5353.pt,angry
data/spectrograms/train/5354.pt,angry
data/spectrograms/train/5355.pt,angry
data/spectrograms/train/5356.pt,angry
data/spectrograms/train/5357.pt,angry
data/spectrograms/train/5358.pt,angry
data/spectrograms/train/5359.pt,angry
data/spectrograms/train/5360.pt,angry
data/spectrograms/train/5361.pt,angry
data/spectrograms/train/5362.pt,angry
data/spectrograms/train/5363.pt,angry
data/spectrograms/train/5364.pt,fear
data/spectrograms/train/5365.pt,fear
data/spectrograms/train/5366.pt,fear
data/spectrograms/train/5367.pt,fear
data/spectrograms/train/5368.pt,fear
data/spectrograms/train/5369.pt,fear
data/spectrograms/train/5370.pt,fear
data/spectrograms/train/5371.pt,fear
data/spectrograms/train/5372.pt,fear
data/spectrograms/train/5373.pt,fear
data/spectrograms/train/5374.pt,fear
data/spectrograms/train/5375.pt,fear
data/spectrograms/train/5376.pt,fear
data/spectrograms/train/5377.pt,fear
data/spectrograms/train/5378.pt,fear
data/spectrograms/train/5379.pt,fear
data/spectrograms/train/5380.pt,fear
data/spectrograms/train/5381.pt,fear
data/spectrograms/train/5382.pt,fear
data/spectrograms/train/5383.pt,fear
data/spectrograms/train/5384.pt,fear
data/spectrograms/train/5385.pt,fear
data/spectrograms/train/5386.pt,fear
data/spectrograms/train/5387.pt,fear
data/spectrograms/train/5388.pt,fear
data/spectrograms/train/5389.pt,fear
data/spectrograms/train/5390.pt,fear
data/spectrograms/train/5391.pt,fear
data/spectrograms/train/5392.pt,fear
data/spectrograms/train/5393.pt,fear
data/spectrograms/train/5394.pt,fear
data/spectrograms/train/5395.pt,fear
data/spectrograms/train/5396.pt,fear
data/spectrograms/train/5397.pt,fear
data/spectrograms/train/5398.pt,fear
data/spectrograms/train/5399.pt,fear
data/spectrograms/train/5400.pt,fear
data/spectrograms/train/5401.pt,fear
data/spectrograms/train/5402.pt,fear
data/spectrograms/train/5403.pt,fear
data/spectrograms/train/5404.pt,fear
data/spectrograms/train/5405.pt,fear
data/spectrograms/train/5406.pt,fear
data/spectrograms/train/5407.pt,fear
data/spectrograms/train/5408.pt,fear
data/spectrograms/train/5409.pt,fear
data/spectrograms/train/5410.pt,fear
data/spectrograms/train/5411.pt,fear
data/spectrograms/train/5412.pt,fear
data/spectrograms/train/5413.pt,fear
data/spectrograms/train/5414.pt,fear
data/spectrograms/train/5415.pt,fear
data/spectrograms/train/5416.pt,fear
data/spectrograms/train/5417.pt,fear
data/spectrograms/train/5418.pt,fear
data/spectrograms/train/5419.pt,fear
data/spectrograms/train/5420.pt,fear
data/spectrograms/train/5421.pt,fear
data/spectrograms/train/5422.pt,fear
data/spectrograms/train/5423.pt,fear
data/spectrograms/train/5424.pt,fear
data/spectrograms/train/5425.pt,fear
data/spectrograms/train/5426.pt,fear
data/spectrograms/train/5427.pt,fear
data/spectrograms/train/5428.pt,fear
data/spectrograms/train/5429.pt,fear
data/spectrograms/train/5430.pt,fear
data/spectrograms/train/5431.pt,fear
data/spectrograms/train/5432.pt,fear
data/spectrograms/train/5433.pt,fear
data/spectrograms/train/5434.pt,fear
data/spectrograms/train/5435.pt,fear
data/spectrograms/train/5436.pt,fear
data/spectrograms/train/5437.pt,fear
data/spectrograms/train/5438.pt,fear
data/spectrograms/train/5439.pt,fear
data/spectrograms/train/5440.pt,fear
data/spectrograms/train/5441.pt,fear
data/spectrograms/train/5442.pt,fear
data/spectrograms/train/5443.pt,fear
data/spectrograms/train/5444.pt,fear
data/spectrograms/train/5445.pt,fear
data/spectrograms/train/5446.pt,fear
data/spectrograms/train/5447.pt,fear
data/spectrograms/train/5448.pt,fear
data/spectrograms/train/5449.pt,fear
data/spectrograms/train/5450.pt,fear
data/spectrograms/train/5451.pt,fear
data/spectrograms/train/5452.pt,fear
data/spectrograms/train/5453.pt,fear
data/spectrograms/train/5454.pt,fear
data/spectrograms/train/5455.pt,fear
data/spectrograms/train/5456.pt,fear
data/spectrograms/train/5457.pt,fear
data/spectrograms/train/5458.pt,fear
data/spectrograms/train/5459.pt,fear
data/spectrograms/train/5460.pt,fear
data/spectrograms/train/5461.pt,fear
data/spectrograms/train/5462.pt,fear
data/spectrograms/train/5463.pt,fear
data/spectrograms/train/5464.pt,fear
data/spectrograms/train/5465.pt,fear
data/spectrograms/train/5466.pt,fear
data/spectrograms/train/5467.pt,fear
data/spectrograms/train/5468.pt,fear
data/spectrograms/train/5469.pt,fear
data/spectrograms/train/5470.pt,fear
data/spectrograms/train/5471.pt,fear
data/spectrograms/train/5472.pt,fear
data/spectrograms/train/5473.pt,fear
data/spectrograms/train/5474.pt,fear
data/spectrograms/train/5475.pt,fear
data/spectrograms/train/5476.pt,fear
data/spectrograms/train/5477.pt,fear
data/spectrograms/train/5478.pt,fear
data/spectrograms/train/5479.pt,fear
data/spectrograms/train/5480.pt,fear
data/spectrograms/train/5481.pt,fear
data/spectrograms/train/5482.pt,fear
data/spectrograms/train/5483.pt,fear
data/spectrograms/train/5484.pt,fear
data/spectrograms/train/5485.pt,fear
data/spectrograms/train/5486.pt,fear
data/spectrograms/train/5487.pt,fear
data/spectrograms/train/5488.pt,fear
data/spectrograms/train/5489.pt,fear
data/spectrograms/train/5490.pt,fear
data/spectrograms/train/5491.pt,fear
data/spectrograms/train/5492.pt,fear
data/spectrograms/train/5493.pt,fear
data/spectrograms/train/5494.pt,fear
data/spectrograms/train/5495.pt,fear
data/spectrograms/train/5496.pt,fear
data/spectrograms/train/5497.pt,fear
data/spectrograms/train/5498.pt,fear
data/spectrograms/train/5499.pt,fear
data/spectrograms/train/5500.pt,fear
data/spectrograms/train/5501.pt,fear
data/spectrograms/train/5502.pt,fear
data/spectrograms/train/5503.pt,fear
data/spectrograms/train/5504.pt,fear
data/spectrograms/train/5505.pt,fear
data/spectrograms/train/5506.pt,fear
data/spectrograms/train/5507.pt,fear
data/spectrograms/train/5508.pt,fear
data/spectrograms/train/5509.pt,fear
data/spectrograms/train/5510.pt,fear
data/spectrograms/train/5511.pt,fear
data/spectrograms/train/5512.pt,fear
data/spectrograms/train/5513.pt,fear
data/spectrograms/train/5514.pt,fear
data/spectrograms/train/5515.pt,fear
data/spectrograms/train/5516.pt,fear
data/spectrograms/train/5517.pt,fear
data/spectrograms/train/5518.pt,fear
data/spectrograms/train/5519.pt,fear
data/spectrograms/train/5520.pt,fear
data/spectrograms/train/5521.pt,fear
data/spectrograms/train/5522.pt,fear
data/spectrograms/train/5523.pt,fear
data/spectrograms/train/5524.pt,fear
data/spectrograms/train/5525.pt,fear
data/spectrograms/train/5526.pt,fear
data/spectrograms/train/5527.pt,fear
data/spectrograms/train/5528.pt,fear
data/spectrograms/train/5529.pt,fear
data/spectrograms/train/5530.pt,fear
data/spectrograms/train/5531.pt,fear
data/spectrograms/train/5532.pt,fear
data/spectrograms/train/5533.pt,fear
data/spectrograms/train/5534.pt,fear
data/spectrograms/train/5535.pt,fear
data/spectrograms/train/5536.pt,fear
data/spectrograms/train/5537.pt,fear
data/spectrograms/train/5538.pt,fear
data/spectrograms/train/5539.pt,fear
data/spectrograms/train/5540.pt,fear
data/spectrograms/train/5541.pt,fear
data/spectrograms/train/5542.pt,fear
data/spectrograms/train/5543.pt,fear
data/spectrograms/train/5544.pt,fear
data/spectrograms/train/5545.pt,fear
data/spectrograms/train/5546.pt,fear
data/spectrograms/train/5547.pt,fear
data/spectrograms/train/5548.pt,fear
data/spectrograms/train/5549.pt,fear
data/spectrograms/train/5550.pt,fear
data/spectrograms/train/5551.pt,fear
data/spectrograms/train/5552.pt,fear
data/spectrograms/train/5553.pt,fear
data/spectrograms/train/5554.pt,fear
data/spectrograms/train/5555.pt,fear
data/spectrograms/train/5556.pt,fear
data/spectrograms/train/5557.pt,fear
data/spectrograms/train/5558.pt,fear
