Path,Emotions,Dataset,Audio_Length
data/raw/Ravdess/Actor_12/03-01-01-01-02-02-12.wav,neutral,RAVDESS,3.636979166666667
data/raw/Ravdess/Actor_12/03-01-02-01-01-01-12.wav,calm,RAVDESS,3.8705208333333334
data/raw/Ravdess/Actor_12/03-01-02-01-01-02-12.wav,calm,RAVDESS,3.7704166666666667
data/raw/Ravdess/Actor_12/03-01-02-01-02-01-12.wav,calm,RAVDESS,3.7704375
data/raw/Ravdess/Actor_12/03-01-02-01-02-02-12.wav,calm,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_12/03-01-02-02-01-01-12.wav,calm,RAVDESS,3.970625
data/raw/Ravdess/Actor_12/03-01-02-02-01-02-12.wav,calm,RAVDESS,3.7704375
data/raw/Ravdess/Actor_12/03-01-02-02-02-01-12.wav,calm,RAVDESS,3.7370833333333335
data/raw/Ravdess/Actor_12/03-01-02-02-02-02-12.wav,calm,RAVDESS,3.8038125
data/raw/Ravdess/Actor_12/03-01-03-01-01-01-12.wav,happy,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_12/03-01-03-01-01-02-12.wav,happy,RAVDESS,3.7370625
data/raw/Ravdess/Actor_12/03-01-03-01-02-01-12.wav,happy,RAVDESS,3.5035
data/raw/Ravdess/Actor_12/03-01-03-01-02-02-12.wav,happy,RAVDESS,3.7370833333333335
data/raw/Ravdess/Actor_12/03-01-03-02-01-01-12.wav,happy,RAVDESS,4.204208333333334
data/raw/Ravdess/Actor_12/03-01-03-02-01-02-12.wav,happy,RAVDESS,4.137458333333333
data/raw/Ravdess/Actor_12/03-01-03-02-02-01-12.wav,happy,RAVDESS,3.9039166666666665
data/raw/Ravdess/Actor_12/03-01-03-02-02-02-12.wav,happy,RAVDESS,3.970625
data/raw/Ravdess/Actor_12/03-01-04-01-01-01-12.wav,sad,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_12/03-01-04-01-01-02-12.wav,sad,RAVDESS,3.6035833333333334
data/raw/Ravdess/Actor_12/03-01-04-01-02-01-12.wav,sad,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_12/03-01-04-01-02-02-12.wav,sad,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_12/03-01-04-02-01-01-12.wav,sad,RAVDESS,3.8705208333333334
data/raw/Ravdess/Actor_12/03-01-04-02-01-02-12.wav,sad,RAVDESS,3.7704375
data/raw/Ravdess/Actor_12/03-01-04-02-02-01-12.wav,sad,RAVDESS,3.8037916666666667
data/raw/Ravdess/Actor_12/03-01-04-02-02-02-12.wav,sad,RAVDESS,3.8705416666666665
data/raw/Ravdess/Actor_12/03-01-05-01-01-01-12.wav,angry,RAVDESS,4.2709375
data/raw/Ravdess/Actor_12/03-01-05-01-01-02-12.wav,angry,RAVDESS,3.970625
data/raw/Ravdess/Actor_12/03-01-05-01-02-01-12.wav,angry,RAVDESS,3.7370833333333335
data/raw/Ravdess/Actor_12/03-01-05-01-02-02-12.wav,angry,RAVDESS,4.137458333333333
data/raw/Ravdess/Actor_12/03-01-05-02-01-01-12.wav,angry,RAVDESS,3.6369583333333333
data/raw/Ravdess/Actor_12/03-01-05-02-01-02-12.wav,angry,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_12/03-01-05-02-02-01-12.wav,angry,RAVDESS,3.8038125
data/raw/Ravdess/Actor_12/03-01-05-02-02-02-12.wav,angry,RAVDESS,3.8371666666666666
data/raw/Ravdess/Actor_12/03-01-06-01-01-01-12.wav,fear,RAVDESS,3.4034166666666668
data/raw/Ravdess/Actor_12/03-01-06-01-01-02-12.wav,fear,RAVDESS,3.5035
data/raw/Ravdess/Actor_12/03-01-06-01-02-01-12.wav,fear,RAVDESS,3.3700208333333332
data/raw/Ravdess/Actor_12/03-01-06-01-02-02-12.wav,fear,RAVDESS,3.2032083333333334
data/raw/Ravdess/Actor_12/03-01-06-02-01-01-12.wav,fear,RAVDESS,3.7370833333333335
data/raw/Ravdess/Actor_12/03-01-06-02-01-02-12.wav,fear,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_12/03-01-06-02-02-01-12.wav,fear,RAVDESS,3.4701458333333335
data/raw/Ravdess/Actor_12/03-01-06-02-02-02-12.wav,fear,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_12/03-01-07-01-01-01-12.wav,disgust,RAVDESS,3.7370625
data/raw/Ravdess/Actor_12/03-01-07-01-01-02-12.wav,disgust,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_12/03-01-07-01-02-01-12.wav,disgust,RAVDESS,3.6036041666666665
data/raw/Ravdess/Actor_12/03-01-07-01-02-02-12.wav,disgust,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_12/03-01-07-02-01-01-12.wav,disgust,RAVDESS,3.970645833333333
data/raw/Ravdess/Actor_12/03-01-07-02-01-02-12.wav,disgust,RAVDESS,4.5378541666666665
data/raw/Ravdess/Actor_12/03-01-07-02-02-01-12.wav,disgust,RAVDESS,4.204208333333334
data/raw/Ravdess/Actor_12/03-01-07-02-02-02-12.wav,disgust,RAVDESS,3.970645833333333
data/raw/Ravdess/Actor_12/03-01-08-01-01-01-12.wav,surprise,RAVDESS,3.536875
data/raw/Ravdess/Actor_12/03-01-08-01-01-02-12.wav,surprise,RAVDESS,3.6369583333333333
data/raw/Ravdess/Actor_12/03-01-08-01-02-01-12.wav,surprise,RAVDESS,3.5035
data/raw/Ravdess/Actor_12/03-01-08-01-02-02-12.wav,surprise,RAVDESS,3.6036041666666665
data/raw/Ravdess/Actor_12/03-01-08-02-01-01-12.wav,surprise,RAVDESS,3.7036875
data/raw/Ravdess/Actor_12/03-01-08-02-01-02-12.wav,surprise,RAVDESS,3.7370625
data/raw/Ravdess/Actor_12/03-01-08-02-02-01-12.wav,surprise,RAVDESS,3.7370625
data/raw/Ravdess/Actor_12/03-01-08-02-02-02-12.wav,surprise,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_13/03-01-01-01-01-01-13.wav,neutral,RAVDESS,3.1698333333333335
data/raw/Ravdess/Actor_13/03-01-01-01-01-02-13.wav,neutral,RAVDESS,3.2031875
data/raw/Ravdess/Actor_13/03-01-01-01-02-01-13.wav,neutral,RAVDESS,3.069729166666667
data/raw/Ravdess/Actor_13/03-01-01-01-02-02-13.wav,neutral,RAVDESS,3.136458333333333
data/raw/Ravdess/Actor_13/03-01-02-01-01-01-13.wav,calm,RAVDESS,3.3032916666666665
data/raw/Ravdess/Actor_13/03-01-02-01-01-02-13.wav,calm,RAVDESS,3.1698333333333335
data/raw/Ravdess/Actor_13/03-01-02-01-02-01-13.wav,calm,RAVDESS,3.136458333333333
data/raw/Ravdess/Actor_13/03-01-02-01-02-02-13.wav,calm,RAVDESS,2.9362708333333334
data/raw/Ravdess/Actor_13/03-01-02-02-01-01-13.wav,calm,RAVDESS,3.1364791666666667
data/raw/Ravdess/Actor_13/03-01-02-02-01-02-13.wav,calm,RAVDESS,3.2032083333333334
data/raw/Ravdess/Actor_13/03-01-02-02-02-01-13.wav,calm,RAVDESS,3.003
data/raw/Ravdess/Actor_13/03-01-02-02-02-02-13.wav,calm,RAVDESS,3.0363541666666665
data/raw/Ravdess/Actor_13/03-01-03-01-01-01-13.wav,happy,RAVDESS,3.2365625
data/raw/Ravdess/Actor_13/03-01-03-01-01-02-13.wav,happy,RAVDESS,3.2032083333333334
data/raw/Ravdess/Actor_13/03-01-03-01-02-01-13.wav,happy,RAVDESS,3.1364791666666667
data/raw/Ravdess/Actor_13/03-01-03-01-02-02-13.wav,happy,RAVDESS,3.2032083333333334
data/raw/Ravdess/Actor_13/03-01-03-02-01-01-13.wav,happy,RAVDESS,3.4367708333333336
data/raw/Ravdess/Actor_13/03-01-03-02-01-02-13.wav,happy,RAVDESS,3.6036041666666665
data/raw/Ravdess/Actor_13/03-01-03-02-02-01-13.wav,happy,RAVDESS,3.3700208333333332
data/raw/Ravdess/Actor_13/03-01-03-02-02-02-13.wav,happy,RAVDESS,3.3366666666666664
data/raw/Ravdess/Actor_13/03-01-04-01-01-01-13.wav,sad,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_13/03-01-04-01-01-02-13.wav,sad,RAVDESS,3.5368541666666666
data/raw/Ravdess/Actor_13/03-01-04-01-02-01-13.wav,sad,RAVDESS,3.4367708333333336
data/raw/Ravdess/Actor_13/03-01-04-01-02-02-13.wav,sad,RAVDESS,3.370041666666667
data/raw/Ravdess/Actor_13/03-01-04-02-01-01-13.wav,sad,RAVDESS,3.3366666666666664
data/raw/Ravdess/Actor_13/03-01-04-02-01-02-13.wav,sad,RAVDESS,3.3032916666666665
data/raw/Ravdess/Actor_13/03-01-04-02-02-01-13.wav,sad,RAVDESS,3.4367708333333336
data/raw/Ravdess/Actor_13/03-01-04-02-02-02-13.wav,sad,RAVDESS,3.2031875
data/raw/Ravdess/Actor_13/03-01-05-01-01-01-13.wav,angry,RAVDESS,3.4367708333333336
data/raw/Ravdess/Actor_13/03-01-05-01-01-02-13.wav,angry,RAVDESS,3.5368541666666666
data/raw/Ravdess/Actor_13/03-01-05-01-02-01-13.wav,angry,RAVDESS,3.6036041666666665
data/raw/Ravdess/Actor_13/03-01-05-01-02-02-13.wav,angry,RAVDESS,3.3700208333333332
data/raw/Ravdess/Actor_13/03-01-05-02-01-01-13.wav,angry,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_13/03-01-05-02-01-02-13.wav,angry,RAVDESS,4.2709375
data/raw/Ravdess/Actor_13/03-01-05-02-02-01-13.wav,angry,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_13/03-01-05-02-02-02-13.wav,angry,RAVDESS,4.170833333333333
data/raw/Ravdess/Actor_13/03-01-06-01-01-01-13.wav,fear,RAVDESS,3.1364791666666667
data/raw/Ravdess/Actor_13/03-01-06-01-01-02-13.wav,fear,RAVDESS,3.1698333333333335
data/raw/Ravdess/Actor_13/03-01-06-01-02-01-13.wav,fear,RAVDESS,3.2032083333333334
data/raw/Ravdess/Actor_13/03-01-06-01-02-02-13.wav,fear,RAVDESS,3.2365625
data/raw/Ravdess/Actor_13/03-01-06-02-01-01-13.wav,fear,RAVDESS,3.370041666666667
data/raw/Ravdess/Actor_13/03-01-06-02-01-02-13.wav,fear,RAVDESS,3.2699375
data/raw/Ravdess/Actor_13/03-01-06-02-02-01-13.wav,fear,RAVDESS,3.5035
data/raw/Ravdess/Actor_13/03-01-06-02-02-02-13.wav,fear,RAVDESS,3.2032083333333334
data/raw/Ravdess/Actor_13/03-01-07-01-01-01-13.wav,disgust,RAVDESS,3.136458333333333
data/raw/Ravdess/Actor_13/03-01-07-01-01-02-13.wav,disgust,RAVDESS,3.1698333333333335
data/raw/Ravdess/Actor_13/03-01-07-01-02-01-13.wav,disgust,RAVDESS,3.2699375
data/raw/Ravdess/Actor_13/03-01-07-01-02-02-13.wav,disgust,RAVDESS,3.2365625
data/raw/Ravdess/Actor_13/03-01-07-02-01-01-13.wav,disgust,RAVDESS,3.403395833333333
data/raw/Ravdess/Actor_13/03-01-07-02-01-02-13.wav,disgust,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_13/03-01-07-02-02-01-13.wav,disgust,RAVDESS,3.403395833333333
data/raw/Ravdess/Actor_13/03-01-07-02-02-02-13.wav,disgust,RAVDESS,3.4367708333333336
data/raw/Ravdess/Actor_13/03-01-08-01-01-01-13.wav,surprise,RAVDESS,3.403395833333333
data/raw/Ravdess/Actor_13/03-01-08-01-01-02-13.wav,surprise,RAVDESS,3.136458333333333
data/raw/Ravdess/Actor_13/03-01-08-01-02-01-13.wav,surprise,RAVDESS,3.1364791666666667
data/raw/Ravdess/Actor_13/03-01-08-01-02-02-13.wav,surprise,RAVDESS,3.036375
data/raw/Ravdess/Actor_13/03-01-08-02-01-01-13.wav,surprise,RAVDESS,3.3366666666666664
data/raw/Ravdess/Actor_13/03-01-08-02-01-02-13.wav,surprise,RAVDESS,3.3032916666666665
data/raw/Ravdess/Actor_13/03-01-08-02-02-01-13.wav,surprise,RAVDESS,3.3366666666666664
data/raw/Ravdess/Actor_13/03-01-08-02-02-02-13.wav,surprise,RAVDESS,3.3032916666666665
data/raw/Ravdess/Actor_14/03-01-01-01-01-01-14.wav,neutral,RAVDESS,3.470125
data/raw/Ravdess/Actor_14/03-01-01-01-01-02-14.wav,neutral,RAVDESS,3.3366666666666664
data/raw/Ravdess/Actor_14/03-01-01-01-02-01-14.wav,neutral,RAVDESS,3.4701458333333335
data/raw/Ravdess/Actor_14/03-01-01-01-02-02-14.wav,neutral,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_14/03-01-02-01-01-01-14.wav,calm,RAVDESS,3.7370625
data/raw/Ravdess/Actor_14/03-01-02-01-01-02-14.wav,calm,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_14/03-01-02-01-02-01-14.wav,calm,RAVDESS,3.4034166666666668
data/raw/Ravdess/Actor_14/03-01-02-01-02-02-14.wav,calm,RAVDESS,3.5035
data/raw/Ravdess/Actor_14/03-01-02-02-01-01-14.wav,calm,RAVDESS,3.8705208333333334
data/raw/Ravdess/Actor_14/03-01-02-02-01-02-14.wav,calm,RAVDESS,3.9038958333333333
data/raw/Ravdess/Actor_14/03-01-02-02-02-01-14.wav,calm,RAVDESS,3.7370625
data/raw/Ravdess/Actor_14/03-01-02-02-02-02-14.wav,calm,RAVDESS,3.7704375
data/raw/Ravdess/Actor_14/03-01-03-01-01-01-14.wav,happy,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_14/03-01-03-01-01-02-14.wav,happy,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_14/03-01-03-01-02-01-14.wav,happy,RAVDESS,3.403395833333333
data/raw/Ravdess/Actor_14/03-01-03-01-02-02-14.wav,happy,RAVDESS,3.470125
data/raw/Ravdess/Actor_14/03-01-03-02-01-01-14.wav,happy,RAVDESS,3.7704166666666667
data/raw/Ravdess/Actor_14/03-01-03-02-01-02-14.wav,happy,RAVDESS,3.7370625
data/raw/Ravdess/Actor_14/03-01-03-02-02-01-14.wav,happy,RAVDESS,3.8371666666666666
data/raw/Ravdess/Actor_14/03-01-03-02-02-02-14.wav,happy,RAVDESS,3.7370625
data/raw/Ravdess/Actor_14/03-01-04-01-01-01-14.wav,sad,RAVDESS,3.7370625
data/raw/Ravdess/Actor_14/03-01-04-01-01-02-14.wav,sad,RAVDESS,3.6036041666666665
data/raw/Ravdess/Actor_14/03-01-04-01-02-01-14.wav,sad,RAVDESS,3.6036041666666665
data/raw/Ravdess/Actor_14/03-01-04-01-02-02-14.wav,sad,RAVDESS,3.536875
data/raw/Ravdess/Actor_14/03-01-04-02-01-01-14.wav,sad,RAVDESS,3.8705208333333334
data/raw/Ravdess/Actor_14/03-01-04-02-01-02-14.wav,sad,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_14/03-01-04-02-02-01-14.wav,sad,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_14/03-01-04-02-02-02-14.wav,sad,RAVDESS,3.9039166666666665
data/raw/Ravdess/Actor_14/03-01-05-01-01-01-14.wav,angry,RAVDESS,3.6035833333333334
data/raw/Ravdess/Actor_14/03-01-05-01-01-02-14.wav,angry,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_14/03-01-05-01-02-01-14.wav,angry,RAVDESS,3.7370625
data/raw/Ravdess/Actor_14/03-01-05-01-02-02-14.wav,angry,RAVDESS,3.9039166666666665
data/raw/Ravdess/Actor_14/03-01-05-02-01-01-14.wav,angry,RAVDESS,4.2709375
data/raw/Ravdess/Actor_14/03-01-05-02-01-02-14.wav,angry,RAVDESS,4.371020833333334
data/raw/Ravdess/Actor_14/03-01-05-02-02-01-14.wav,angry,RAVDESS,4.170833333333333
data/raw/Ravdess/Actor_14/03-01-05-02-02-02-14.wav,angry,RAVDESS,4.404416666666667
data/raw/Ravdess/Actor_14/03-01-06-01-01-01-14.wav,fear,RAVDESS,3.3700208333333332
data/raw/Ravdess/Actor_14/03-01-06-01-01-02-14.wav,fear,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_14/03-01-06-01-02-01-14.wav,fear,RAVDESS,3.370041666666667
data/raw/Ravdess/Actor_14/03-01-06-01-02-02-14.wav,fear,RAVDESS,3.3700208333333332
data/raw/Ravdess/Actor_14/03-01-06-02-01-01-14.wav,fear,RAVDESS,3.3700208333333332
data/raw/Ravdess/Actor_14/03-01-06-02-01-02-14.wav,fear,RAVDESS,3.403395833333333
data/raw/Ravdess/Actor_14/03-01-06-02-02-01-14.wav,fear,RAVDESS,3.5035
data/raw/Ravdess/Actor_14/03-01-06-02-02-02-14.wav,fear,RAVDESS,3.470125
data/raw/Ravdess/Actor_14/03-01-07-01-01-01-14.wav,disgust,RAVDESS,3.7704166666666667
data/raw/Ravdess/Actor_14/03-01-07-01-01-02-14.wav,disgust,RAVDESS,3.6369583333333333
data/raw/Ravdess/Actor_14/03-01-07-01-02-01-14.wav,disgust,RAVDESS,3.7370625
data/raw/Ravdess/Actor_14/03-01-07-01-02-02-14.wav,disgust,RAVDESS,3.7704375
data/raw/Ravdess/Actor_14/03-01-07-02-01-01-14.wav,disgust,RAVDESS,3.93725
data/raw/Ravdess/Actor_14/03-01-07-02-01-02-14.wav,disgust,RAVDESS,3.7370625
data/raw/Ravdess/Actor_14/03-01-07-02-02-01-14.wav,disgust,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_14/03-01-07-02-02-02-14.wav,disgust,RAVDESS,3.8037916666666667
data/raw/Ravdess/Actor_14/03-01-08-01-01-01-14.wav,surprise,RAVDESS,3.636979166666667
data/raw/Ravdess/Actor_14/03-01-08-01-01-02-14.wav,surprise,RAVDESS,3.57025
data/raw/Ravdess/Actor_14/03-01-08-01-02-01-14.wav,surprise,RAVDESS,3.2032083333333334
data/raw/Ravdess/Actor_14/03-01-08-01-02-02-14.wav,surprise,RAVDESS,3.3032916666666665
data/raw/Ravdess/Actor_14/03-01-08-02-01-01-14.wav,surprise,RAVDESS,3.970625
data/raw/Ravdess/Actor_14/03-01-08-02-01-02-14.wav,surprise,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_14/03-01-08-02-02-01-14.wav,surprise,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_14/03-01-08-02-02-02-14.wav,surprise,RAVDESS,3.7370625
data/raw/Ravdess/Actor_15/03-01-01-01-01-01-15.wav,neutral,RAVDESS,3.370041666666667
data/raw/Ravdess/Actor_15/03-01-01-01-01-02-15.wav,neutral,RAVDESS,3.4367708333333336
data/raw/Ravdess/Actor_15/03-01-01-01-02-01-15.wav,neutral,RAVDESS,3.43675
data/raw/Ravdess/Actor_15/03-01-01-01-02-02-15.wav,neutral,RAVDESS,3.403395833333333
data/raw/Ravdess/Actor_15/03-01-02-01-01-01-15.wav,calm,RAVDESS,3.57025
data/raw/Ravdess/Actor_15/03-01-02-01-01-02-15.wav,calm,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_15/03-01-02-01-02-01-15.wav,calm,RAVDESS,3.7370625
data/raw/Ravdess/Actor_15/03-01-02-01-02-02-15.wav,calm,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_15/03-01-02-02-01-01-15.wav,calm,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_15/03-01-02-02-01-02-15.wav,calm,RAVDESS,3.8038125
data/raw/Ravdess/Actor_15/03-01-02-02-02-01-15.wav,calm,RAVDESS,3.9372708333333333
data/raw/Ravdess/Actor_15/03-01-02-02-02-02-15.wav,calm,RAVDESS,3.6035833333333334
data/raw/Ravdess/Actor_15/03-01-03-01-01-01-15.wav,happy,RAVDESS,3.403395833333333
data/raw/Ravdess/Actor_15/03-01-03-01-01-02-15.wav,happy,RAVDESS,3.3366666666666664
data/raw/Ravdess/Actor_15/03-01-03-01-02-01-15.wav,happy,RAVDESS,3.3366666666666664
data/raw/Ravdess/Actor_15/03-01-03-01-02-02-15.wav,happy,RAVDESS,3.4367708333333336
data/raw/Ravdess/Actor_15/03-01-03-02-01-01-15.wav,happy,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_15/03-01-03-02-01-02-15.wav,happy,RAVDESS,3.470125
data/raw/Ravdess/Actor_15/03-01-03-02-02-01-15.wav,happy,RAVDESS,3.8037916666666667
data/raw/Ravdess/Actor_15/03-01-03-02-02-02-15.wav,happy,RAVDESS,3.370041666666667
data/raw/Ravdess/Actor_15/03-01-04-01-01-01-15.wav,sad,RAVDESS,3.5035
data/raw/Ravdess/Actor_15/03-01-04-01-01-02-15.wav,sad,RAVDESS,3.3032916666666665
data/raw/Ravdess/Actor_15/03-01-04-01-02-01-15.wav,sad,RAVDESS,3.3033125
data/raw/Ravdess/Actor_15/03-01-04-01-02-02-15.wav,sad,RAVDESS,3.3700208333333332
data/raw/Ravdess/Actor_15/03-01-04-02-01-01-15.wav,sad,RAVDESS,3.2699166666666666
data/raw/Ravdess/Actor_15/03-01-04-02-01-02-15.wav,sad,RAVDESS,3.403395833333333
data/raw/Ravdess/Actor_15/03-01-04-02-02-01-15.wav,sad,RAVDESS,3.536875
data/raw/Ravdess/Actor_15/03-01-04-02-02-02-15.wav,sad,RAVDESS,3.4367708333333336
data/raw/Ravdess/Actor_15/03-01-05-01-01-01-15.wav,angry,RAVDESS,3.636979166666667
data/raw/Ravdess/Actor_15/03-01-05-01-01-02-15.wav,angry,RAVDESS,3.6036041666666665
data/raw/Ravdess/Actor_15/03-01-05-01-02-01-15.wav,angry,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_15/03-01-05-01-02-02-15.wav,angry,RAVDESS,3.536875
data/raw/Ravdess/Actor_15/03-01-05-02-01-01-15.wav,angry,RAVDESS,3.536875
data/raw/Ravdess/Actor_15/03-01-05-02-01-02-15.wav,angry,RAVDESS,3.7370833333333335
data/raw/Ravdess/Actor_15/03-01-05-02-02-01-15.wav,angry,RAVDESS,3.4701458333333335
data/raw/Ravdess/Actor_15/03-01-05-02-02-02-15.wav,angry,RAVDESS,3.6036041666666665
data/raw/Ravdess/Actor_15/03-01-06-01-01-01-15.wav,fear,RAVDESS,3.3032916666666665
data/raw/Ravdess/Actor_15/03-01-06-01-01-02-15.wav,fear,RAVDESS,3.3033125
data/raw/Ravdess/Actor_15/03-01-06-01-02-01-15.wav,fear,RAVDESS,3.2699375
data/raw/Ravdess/Actor_15/03-01-06-01-02-02-15.wav,fear,RAVDESS,3.3032916666666665
data/raw/Ravdess/Actor_15/03-01-06-02-01-01-15.wav,fear,RAVDESS,3.3366666666666664
data/raw/Ravdess/Actor_15/03-01-06-02-01-02-15.wav,fear,RAVDESS,3.4701458333333335
data/raw/Ravdess/Actor_15/03-01-06-02-02-01-15.wav,fear,RAVDESS,3.3700208333333332
data/raw/Ravdess/Actor_15/03-01-06-02-02-02-15.wav,fear,RAVDESS,3.5035
data/raw/Ravdess/Actor_15/03-01-07-01-01-01-15.wav,disgust,RAVDESS,3.7370625
data/raw/Ravdess/Actor_15/03-01-07-01-01-02-15.wav,disgust,RAVDESS,3.6369583333333333
data/raw/Ravdess/Actor_15/03-01-07-01-02-01-15.wav,disgust,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_15/03-01-07-01-02-02-15.wav,disgust,RAVDESS,4.070729166666666
data/raw/Ravdess/Actor_15/03-01-07-02-01-01-15.wav,disgust,RAVDESS,3.7036875
data/raw/Ravdess/Actor_15/03-01-07-02-01-02-15.wav,disgust,RAVDESS,3.370041666666667
data/raw/Ravdess/Actor_15/03-01-07-02-02-01-15.wav,disgust,RAVDESS,3.3033125
data/raw/Ravdess/Actor_15/03-01-07-02-02-02-15.wav,disgust,RAVDESS,3.4701458333333335
data/raw/Ravdess/Actor_15/03-01-08-01-01-01-15.wav,surprise,RAVDESS,3.636979166666667
data/raw/Ravdess/Actor_15/03-01-08-01-01-02-15.wav,surprise,RAVDESS,3.4367708333333336
data/raw/Ravdess/Actor_15/03-01-08-01-02-01-15.wav,surprise,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_15/03-01-08-01-02-02-15.wav,surprise,RAVDESS,3.370041666666667
data/raw/Ravdess/Actor_15/03-01-08-02-01-01-15.wav,surprise,RAVDESS,3.3700208333333332
data/raw/Ravdess/Actor_15/03-01-08-02-01-02-15.wav,surprise,RAVDESS,3.3032916666666665
data/raw/Ravdess/Actor_15/03-01-08-02-02-01-15.wav,surprise,RAVDESS,3.2032083333333334
data/raw/Ravdess/Actor_15/03-01-08-02-02-02-15.wav,surprise,RAVDESS,3.3366666666666664
data/raw/Ravdess/Actor_16/03-01-01-01-01-01-16.wav,neutral,RAVDESS,3.7370625
data/raw/Ravdess/Actor_16/03-01-01-01-01-02-16.wav,neutral,RAVDESS,3.7370833333333335
data/raw/Ravdess/Actor_16/03-01-01-01-02-01-16.wav,neutral,RAVDESS,3.6036041666666665
data/raw/Ravdess/Actor_16/03-01-01-01-02-02-16.wav,neutral,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_16/03-01-02-01-01-01-16.wav,calm,RAVDESS,3.7036875
data/raw/Ravdess/Actor_16/03-01-02-01-01-02-16.wav,calm,RAVDESS,3.8705208333333334
data/raw/Ravdess/Actor_16/03-01-02-01-02-01-16.wav,calm,RAVDESS,3.8037916666666667
data/raw/Ravdess/Actor_16/03-01-02-01-02-02-16.wav,calm,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_16/03-01-02-02-01-01-16.wav,calm,RAVDESS,3.8705208333333334
data/raw/Ravdess/Actor_16/03-01-02-02-01-02-16.wav,calm,RAVDESS,3.9372708333333333
data/raw/Ravdess/Actor_16/03-01-02-02-02-01-16.wav,calm,RAVDESS,3.8038125
data/raw/Ravdess/Actor_16/03-01-02-02-02-02-16.wav,calm,RAVDESS,3.8037916666666667
data/raw/Ravdess/Actor_16/03-01-03-01-01-01-16.wav,happy,RAVDESS,3.703708333333333
data/raw/Ravdess/Actor_16/03-01-03-01-01-02-16.wav,happy,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_16/03-01-03-01-02-01-16.wav,happy,RAVDESS,3.7370625
data/raw/Ravdess/Actor_16/03-01-03-01-02-02-16.wav,happy,RAVDESS,3.6703333333333332
data/raw/Ravdess/Actor_16/03-01-03-02-01-01-16.wav,happy,RAVDESS,3.7704375
data/raw/Ravdess/Actor_16/03-01-03-02-01-02-16.wav,happy,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_16/03-01-03-02-02-01-16.wav,happy,RAVDESS,3.7704166666666667
data/raw/Ravdess/Actor_16/03-01-03-02-02-02-16.wav,happy,RAVDESS,3.8038125
data/raw/Ravdess/Actor_16/03-01-04-01-01-01-16.wav,sad,RAVDESS,3.5702291666666666
data/raw/Ravdess/Actor_16/03-01-04-01-01-02-16.wav,sad,RAVDESS,3.6369583333333333
data/raw/Ravdess/Actor_16/03-01-04-01-02-01-16.wav,sad,RAVDESS,3.4034166666666668
data/raw/Ravdess/Actor_16/03-01-04-01-02-02-16.wav,sad,RAVDESS,3.5035
data/raw/Ravdess/Actor_16/03-01-04-02-01-01-16.wav,sad,RAVDESS,3.7370625
data/raw/Ravdess/Actor_16/03-01-04-02-01-02-16.wav,sad,RAVDESS,3.8038125
data/raw/Ravdess/Actor_16/03-01-04-02-02-01-16.wav,sad,RAVDESS,3.8705416666666665
data/raw/Ravdess/Actor_16/03-01-04-02-02-02-16.wav,sad,RAVDESS,3.7370625
data/raw/Ravdess/Actor_16/03-01-05-01-01-01-16.wav,angry,RAVDESS,3.970645833333333
data/raw/Ravdess/Actor_16/03-01-05-01-01-02-16.wav,angry,RAVDESS,4.004
data/raw/Ravdess/Actor_16/03-01-05-01-02-01-16.wav,angry,RAVDESS,3.9038958333333333
